run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,persist_and_reload_stage_ms,control_plane_exchange_stage_ms,runtime_commit_finalize_stage_ms,runtime_data_plane_event_stage_ms,runtime_non_executor_stage_ms,runtime_post_executor_stage_ms,runtime_replay_ledger_stage_ms,runtime_driver_stage_ms,telemetry_emit_stage_ms,workspace_input_stage_ms,workspace_output_stage_ms,codeact_execution_stage_ms,execution_log_capture_stage_ms,runtime_signature_stage_ms,persist_bundle_write_stage_ms,persist_core_reload_stage_ms,persist_integrity_check_stage_ms,persist_retrieval_verification_stage_ms,persist_session_ledger_reload_stage_ms,persist_validator_reload_stage_ms,telemetry_event_write_stage_ms,telemetry_fact_write_stage_ms
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,,long_doc_table_v1,long_doc_table_v1,v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1,L2,api,formal diagnostic text handoff with same semantic selection and no semantic state transfer,benchmark_report_json,279.240,68.136,41.839,7.116,16.753,9.831,8.265,517.368,16.958,43.409,8.284,8662.173,5.663,15.140,192.820,52.130,20.032,5.811,6.293,2.085,11.213,4.676
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.0,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.377,2.054,11.640,0.689,1.675,1.012,0.755,54.150,1.680,4.219,0.914,855.423,0.576,1.506,17.751,5.167,2.008,0.588,0.646,0.210,1.116,0.456
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.0.metrics,long_doc_table,,,,,,benchmark_report_json,26.377,2.054,11.640,0.689,1.675,1.012,0.755,54.150,1.680,4.219,0.914,855.423,0.576,1.506,17.751,5.167,2.008,0.588,0.646,0.210,1.116,0.456
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.1,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.142,10.348,2.888,0.677,1.529,0.982,0.806,51.282,1.563,4.260,0.829,855.341,0.544,1.430,17.563,5.139,1.989,0.592,0.639,0.213,1.012,0.447
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.1.metrics,long_doc_table,,,,,,benchmark_report_json,26.142,10.348,2.888,0.677,1.529,0.982,0.806,51.282,1.563,4.260,0.829,855.341,0.544,1.430,17.563,5.139,1.989,0.592,0.639,0.213,1.012,0.447
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.2,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,25.834,11.480,3.321,0.711,1.741,0.949,0.779,52.789,1.727,4.452,0.837,872.335,0.605,1.566,17.368,5.113,1.980,0.563,0.605,0.199,1.161,0.457
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.2.metrics,long_doc_table,,,,,,benchmark_report_json,25.834,11.480,3.321,0.711,1.741,0.949,0.779,52.789,1.727,4.452,0.837,872.335,0.605,1.566,17.368,5.113,1.980,0.563,0.605,0.199,1.161,0.457
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.3,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,42.714,10.840,3.416,0.805,1.689,0.923,0.778,69.206,1.692,4.430,0.820,876.719,0.554,1.539,33.695,5.508,2.066,0.586,0.642,0.211,1.104,0.483
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.3.metrics,long_doc_table,,,,,,benchmark_report_json,42.714,10.840,3.416,0.805,1.689,0.923,0.778,69.206,1.692,4.430,0.820,876.719,0.554,1.539,33.695,5.508,2.066,0.586,0.642,0.211,1.104,0.483
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.4,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.272,1.556,2.925,0.622,1.580,0.944,0.835,43.666,1.608,4.298,0.832,877.947,0.584,1.593,17.757,5.179,1.984,0.549,0.574,0.222,1.060,0.452
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.4.metrics,long_doc_table,,,,,,benchmark_report_json,26.272,1.556,2.925,0.622,1.580,0.944,0.835,43.666,1.608,4.298,0.832,877.947,0.584,1.593,17.757,5.179,1.984,0.549,0.574,0.222,1.060,0.452
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.5,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.172,12.302,3.482,0.875,1.840,0.988,0.799,54.839,1.791,4.360,0.809,876.948,0.568,1.495,17.595,5.134,2.008,0.583,0.639,0.207,1.174,0.506
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.5.metrics,long_doc_table,,,,,,benchmark_report_json,26.172,12.302,3.482,0.875,1.840,0.988,0.799,54.839,1.791,4.360,0.809,876.948,0.568,1.495,17.595,5.134,2.008,0.583,0.639,0.207,1.174,0.506
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.6,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.395,14.149,2.957,0.625,1.865,1.067,0.835,56.682,1.801,4.283,0.820,874.115,0.555,1.466,17.775,5.163,1.999,0.583,0.658,0.209,1.195,0.497
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.6.metrics,long_doc_table,,,,,,benchmark_report_json,26.395,14.149,2.957,0.625,1.865,1.067,0.835,56.682,1.801,4.283,0.820,874.115,0.555,1.466,17.775,5.163,1.999,0.583,0.658,0.209,1.195,0.497
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.7,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.425,1.771,3.440,0.720,1.571,0.956,0.827,44.129,1.690,4.399,0.739,853.041,0.567,1.505,17.845,5.155,1.981,0.585,0.644,0.208,1.116,0.463
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.7.metrics,long_doc_table,,,,,,benchmark_report_json,26.425,1.771,3.440,0.720,1.571,0.956,0.827,44.129,1.690,4.399,0.739,853.041,0.567,1.505,17.845,5.155,1.981,0.585,0.644,0.208,1.116,0.463
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.8,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.218,1.873,3.805,0.726,1.708,1.025,0.909,44.854,1.781,4.188,0.855,858.591,0.551,1.473,17.629,5.216,1.998,0.562,0.606,0.201,1.196,0.473
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.8.metrics,long_doc_table,,,,,,benchmark_report_json,26.218,1.873,3.805,0.726,1.708,1.025,0.909,44.854,1.781,4.188,0.855,858.591,0.551,1.473,17.629,5.216,1.998,0.562,0.606,0.201,1.196,0.473
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.9,continuous_long_doc_table_analysis,continuous_long_doc_table_analysis,,,,,benchmark_report_json,26.690,1.763,3.965,0.667,1.553,0.986,0.942,45.772,1.624,4.521,0.828,861.715,0.560,1.566,17.844,5.356,2.018,0.620,0.640,0.205,1.077,0.441
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,cases.9.metrics,long_doc_table,,,,,,benchmark_report_json,26.690,1.763,3.965,0.667,1.553,0.986,0.942,45.772,1.624,4.521,0.828,861.715,0.560,1.566,17.844,5.356,2.018,0.620,0.640,0.205,1.077,0.441
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/long_doc_table_v1/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-long_doc_table_v1-T2.json,telemetry_summary,long_doc_table,,,,,,benchmark_report_json,279.240,68.136,41.839,7.116,16.753,9.831,8.265,517.368,16.958,43.409,8.284,8662.173,5.663,15.140,192.820,52.130,20.032,5.811,6.293,2.085,11.213,4.676
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,,incident_diagnosis_v2,incident_diagnosis_v2,v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2,L2,api,formal diagnostic text handoff with same semantic selection and no semantic state transfer,benchmark_report_json,263.497,69.413,36.597,21.395,18.248,19.495,8.081,528.835,19.147,51.488,9.474,8702.447,6.676,19.222,178.743,50.962,19.888,5.661,6.072,2.104,12.434,5.460
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.0,incident_diagnosis_v2,incident_diagnosis_v2,,,,,benchmark_report_json,26.092,2.490,5.336,1.495,1.513,10.960,0.886,60.119,2.392,4.975,1.364,875.615,0.798,1.429,17.781,4.934,2.019,0.555,0.592,0.204,1.532,0.686
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.0.metrics,incident_diagnosis,,,,,,benchmark_report_json,26.092,2.490,5.336,1.495,1.513,10.960,0.886,60.119,2.392,4.975,1.364,875.615,0.798,1.429,17.781,4.934,2.019,0.555,0.592,0.204,1.532,0.686
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.1,incident_diagnosis_v2,incident_diagnosis_v2,,,,,benchmark_report_json,26.037,21.909,3.031,1.597,3.003,0.917,0.760,68.803,2.707,4.337,1.199,865.896,0.867,1.617,17.583,5.086,1.997,0.570,0.587,0.209,1.737,0.787
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.1.metrics,incident_diagnosis,,,,,,benchmark_report_json,26.037,21.909,3.031,1.597,3.003,0.917,0.760,68.803,2.707,4.337,1.199,865.896,0.867,1.617,17.583,5.086,1.997,0.570,0.587,0.209,1.737,0.787
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.2,incident_diagnosis_v2,incident_diagnosis_v2,,,,,benchmark_report_json,25.686,20.598,3.228,1.586,2.162,1.071,0.759,64.794,2.153,4.929,0.676,874.410,0.517,2.366,17.314,5.015,1.972,0.567,0.598,0.214,1.362,0.643
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.2.metrics,incident_diagnosis,,,,,,benchmark_report_json,25.686,20.598,3.228,1.586,2.162,1.071,0.759,64.794,2.153,4.929,0.676,874.410,0.517,2.366,17.314,5.015,1.972,0.567,0.598,0.214,1.362,0.643
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.3,incident_diagnosis_v2,incident_diagnosis_v2,,,,,benchmark_report_json,25.675,15.034,3.393,1.585,3.070,0.924,0.760,61.780,2.775,4.351,1.013,875.625,0.826,1.544,17.335,4.987,1.975,0.581,0.581,0.210,1.795,0.806
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.3.metrics,incident_diagnosis,,,,,,benchmark_report_json,25.675,15.034,3.393,1.585,3.070,0.924,0.760,61.780,2.775,4.351,1.013,875.625,0.826,1.544,17.335,4.987,1.975,0.581,0.581,0.210,1.795,0.806
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.4,incident_diagnosis_v2,incident_diagnosis_v2,,,,,benchmark_report_json,26.879,1.740,3.676,0.684,1.526,0.974,0.861,44.994,1.645,11.226,0.841,869.075,0.601,4.476,18.177,5.213,2.030,0.578,0.658,0.217,1.066,0.477
core,r01_13_flagship_ablation_api_local,work/r01_13_flagship_ablation_api_local/runtime/flagship-ablation/continuous-text-semantic-selection/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-r01_13_flagship_ablation_api_local-non-text-flagship-ablation-continuous-text-semantic-selection-incident_diagnosis_v2-T2.json,cases.4.metrics,incident_diagnosis,,,,,,benchmark_report_json,26.879,1.740,3.676,0.684,1.526,0.974,0.861,44.994,1.645,11.226,0.841,869.075,0.601,4.476,18.177,5.213,2.030,0.578,0.658,0.217,1.066,0.477
