run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,api_prompt_tokens_delta,api_llm_total_tokens_delta,api_completion_tokens_delta,llm_prompt_bytes,prompt_visible_total_bytes,raw_evidence_bytes_seen_by_llm,control_bytes,prompt_scaffolding_bytes_total,llm_prompt_tokens,llm_total_tokens,selected_evidence_bytes,pruning_gain_bytes,api_debug_prompt_tokens_delta,api_debug_llm_total_tokens_delta,llm_prompt_delta_l2_vs_t2,prompt_visible_delta_l2_vs_t2,llm_prompt_saved_by_state_ref_bytes,prompt_visible_saved_by_state_ref_bytes
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,7405,5928,,3492,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.metrics,,,,,,,stage_stdout_json,,,,10897,7405,5928,485,3492,3620,4860,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,10416,7407,5928,485,3009,3389,5198,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,7407,5928,,3009,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.metrics,,,,,,,stage_stdout_json,,,,10416,7407,5928,485,3009,3389,5198,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8459,5444,3957,485,3015,3337,5221,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5444,3957,,3015,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.metrics,,,,,,,stage_stdout_json,,,,8459,5444,3957,485,3015,3337,5221,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8110,4614,3957,485,3496,3329,4948,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,4614,3957,,3496,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6.metrics,,,,,,,stage_stdout_json,,,,8110,4614,3957,485,3496,3329,4948,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8466,5047,3957,485,3419,3434,5854,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5047,3957,,3419,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7.metrics,,,,,,,stage_stdout_json,,,,8466,5047,3957,485,3419,3434,5854,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8023,5055,3957,485,2968,3218,5404,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5055,3957,,2968,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8.metrics,,,,,,,stage_stdout_json,,,,8023,5055,3957,485,2968,3218,5404,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,6601,3565,0,485,3036,1978,3719,1838,252,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3565,0,,3036,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9.metrics,,,,,,,stage_stdout_json,,,,6601,3565,0,485,3036,1978,3719,1838,252,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.telemetry_summary,,,,,,,stage_stdout_json,,,,90980,58661,45513,4850,32319,32351,50513,7289,56542,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L3,api,full replay stack,stage_stdout_json,,,,90818,58532,45513,5270,32286,32407,52335,7289,56542,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,9062,6143,5928,527,2919,3054,5468,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,6143,5928,,2919,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0.metrics,,,,,,,stage_stdout_json,,,,9062,6143,5928,527,2919,3054,5468,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,10328,6817,5973,527,3511,3487,5352,783,7002,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,6817,5973,,3511,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1.metrics,,,,,,,stage_stdout_json,,,,10328,6817,5973,527,3511,3487,5352,783,7002,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,10294,6768,5928,527,3526,3460,5599,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,6768,5928,,3526,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2.metrics,,,,,,,stage_stdout_json,,,,10294,6768,5928,527,3526,3460,5599,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,10864,7375,5928,527,3489,3628,5206,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,7375,5928,,3489,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3.metrics,,,,,,,stage_stdout_json,,,,10864,7375,5928,527,3489,3628,5206,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,10508,7488,5928,527,3020,3423,5471,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,7488,5928,,3020,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4.metrics,,,,,,,stage_stdout_json,,,,10508,7488,5928,527,3020,3423,5471,768,7032,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8441,5411,3957,527,3030,3349,6165,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5411,3957,,3030,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5.metrics,,,,,,,stage_stdout_json,,,,8441,5411,3957,527,3030,3349,6165,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8012,4614,3957,527,3398,3308,5357,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,4614,3957,,3398,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6.metrics,,,,,,,stage_stdout_json,,,,8012,4614,3957,527,3398,3308,5357,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8737,5326,3957,527,3411,3494,5075,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5326,3957,,3411,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7.metrics,,,,,,,stage_stdout_json,,,,8737,5326,3957,527,3411,3494,5075,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,8016,5055,3957,527,2961,3217,4988,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,5055,3957,,2961,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8.metrics,,,,,,,stage_stdout_json,,,,8016,5055,3957,527,2961,3217,4988,399,5290,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,6556,3535,0,527,3021,1987,3654,1838,252,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3535,0,,3021,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9.metrics,,,,,,,stage_stdout_json,,,,6556,3535,0,527,3021,1987,3654,1838,252,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.telemetry_summary,,,,,,,stage_stdout_json,,,,90818,58532,45513,5270,32286,32407,52335,7289,56542,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.l0_l3_delta,,,,,,,stage_stdout_json,,,,-27330,-17719,-20033,-2307,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,-11964,-12209,-18185,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0,,,,L0,,,stage_stdout_json,,,,63688,33502,30356,7457,30186,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1,,,,L1,,,stage_stdout_json,,,,63986,33516,30356,4530,30470,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2,,,,L2,,,stage_stdout_json,,,,52022,21307,12171,4730,30715,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3,,,,L3,,,stage_stdout_json,,,,36358,15783,10323,5150,20575,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.0,,,,,,,stage_stdout_json,,,,,1718,1402,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.1,,,,,,,stage_stdout_json,,,,,2089,1320,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.2,,,,,,,stage_stdout_json,,,,,2156,1402,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.3,,,,,,,stage_stdout_json,,,,,839,839,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.4,,,,,,,stage_stdout_json,,,,,2126,895,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.5,,,,,,,stage_stdout_json,,,,,492,492,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.6,,,,,,,stage_stdout_json,,,,,839,839,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.7,,,,,,,stage_stdout_json,,,,,919,919,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.8,,,,,,,stage_stdout_json,,,,,2090,895,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.9,,,,,,,stage_stdout_json,,,,,2515,1320,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0,incident_diagnosis_v2,incident_diagnosis_v2,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-incident_diagnosis_v2,L0,api,pure text cold baseline,stage_stdout_json,,,,63688,33502,30356,7457,30186,20457,38058,2094,10726,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.0,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,7026,3985,3676,904,3041,2278,3731,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.0.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3985,3676,,3041,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.0.metrics,,,,,,,stage_stdout_json,,,,7026,3985,3676,904,3041,2278,3731,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.1,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,4391,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.1.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3672,3356,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.1.metrics,,,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,4391,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.2,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,7026,3985,3676,904,3041,2278,3690,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.2.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3985,3676,,3041,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.2.metrics,,,,,,,stage_stdout_json,,,,7026,3985,3676,904,3041,2278,3690,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.3,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3838,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.3.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3672,3356,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.3.metrics,,,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3838,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.4,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3607,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.4.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,2284,1968,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.4.metrics,,,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3607,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.5,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3319,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.5.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,2284,1968,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.5.metrics,,,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3319,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.6,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3353,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.6.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3672,3356,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.6.metrics,,,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3353,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.7,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,7040,3992,3676,904,3048,2284,4447,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.7.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3992,3676,,3048,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.7.metrics,,,,,,,stage_stdout_json,,,,7040,3992,3676,904,3048,2284,4447,219,1370,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.8,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3703,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.8.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,2284,1968,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.8.metrics,,,,,,,stage_stdout_json,,,,5292,2284,1968,483,3008,1639,3703,183,600,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.9,incident_diagnosis_v2,incident_diagnosis_v2,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3979,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.9.audit_summary.hydration,,,,,,,stage_stdout_json,,,,,3672,3356,,3008,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.cases.9.metrics,,,,,,,stage_stdout_json,,,,6680,3672,3356,824,3008,2175,3979,222,1204,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.layers.0.telemetry_summary,,,,,,,stage_stdout_json,,,,63688,33502,30356,7457,30186,20457,38058,2094,10726,,,,,,
